SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
AUTOEMPLEO;18;Productividad vs Caos;Te pasas el dÃ­a apagando fuegos, contestando emails y no avanzas en el trabajo importante. Sientes que eres esclavo de tu bandeja de entrada y trabajas muchas horas para poco resultado.;Implemento un sistema estricto (Time Blocking, GTD). Solo miro el email 2 veces al dÃ­a. Apago el mÃ³vil. Recupero el control a la fuerza.;autonomy 3 | innovativeness -1 | emotional_stability 2;"Sigo igual. ""El cliente necesita respuesta inmediata"". Vivo en la interrupciÃ³n constante porque creo que eso es dar buen servicio. AutoengaÃ±o.";ambiguity_tolerance 1;Contrato a un Asistente Virtual por horas para que me filtre el correo y la agenda. Compro tiempo con dinero. Primer paso para escalar.;self_efficacy 2 | risk_propensity 3 | achievement 3 | autonomy 2 | ambiguity_tolerance -1 | locus_control -1;Trabajo por las noches o fines de semana cuando nadie molesta para sacar el trabajo real. Sacrificio personal insostenible.;ambiguity_tolerance 2 | achievement -1;;
AUTOEMPLEO;19;El Cliente Extranjero;Te contacta una empresa de EEUU. Pagan el triple que en EspaÃ±a, pero piden un nivel de inglÃ©s perfecto y reuniones a horas raras. Tu inglÃ©s es medio y te da inseguridad.;Me tiro a la piscina. Acepto y uso traductores, me preparo las reuniones con guiÃ³n y tomo clases intensivas. Oportunidad de oro para crecer.;risk_propensity 3 | achievement 4 | self_efficacy 1 | emotional_stability -1 | locus_control -1;No me atrevo. Me da miedo no entenderles y quedar mal. Les digo que no tengo disponibilidad. SÃ­ndrome del impostor me paraliza.;risk_propensity -1 | emotional_stability 2 | autonomy 1;"Busco a un socio/amigo que hable inglÃ©s perfecto para que haga de ""cara"" en las reuniones mientras yo hago el trabajo tÃ©cnico.";self_efficacy 2 | innovativeness 3 | ambiguity_tolerance -1 | achievement -1;Les digo que mi inglÃ©s no es nativo desde el principio. Si les vale mi trabajo tÃ©cnico, adelante. Honestidad brutal.;emotional_stability 3 | self_efficacy 1 | locus_control 2 | risk_propensity -1;;
AUTOEMPLEO;20;Volver a Casa de los Padres;El negocio va mal. No puedes pagar el alquiler de tu piso. Tienes 35 aÃ±os. La opciÃ³n es volver a casa de tus padres para ahorrar o cerrar el negocio y buscar empleo para pagar el piso.;Vuelvo con mis padres. Mi sueÃ±o empresarial es lo primero. Trago mi orgullo y reduzco mis gastos a cero para seguir luchando. Resiliencia extrema.;ambiguity_tolerance 3 | emotional_stability 2 | achievement -1;Cierro el negocio y busco empleo. La independencia personal es innegociable. No puedo volver atrÃ¡s en la vida. Acepto la derrota empresarial.;autonomy 3 | locus_control 3 | innovativeness -1;Pido dinero prestado a amigos/banco para seguir pagando el alquiler unos meses mÃ¡s, esperando que la cosa mejore. Huida hacia adelante peligrosa.;ambiguity_tolerance 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -1;Me busco un piso compartido barato o me mudo a un pueblo perdido para bajar costes sin volver con mis padres. SoluciÃ³n creativa de supervivencia.;innovativeness 3 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;21;Invertir en Publicidad;Has ahorrado 2.000â‚¬. Puedes gastarlos en anuncios (Facebook/Google) para conseguir clientes nuevos o guardarlos por si vienen vacas flacas. Nunca has hecho publicidad y te da miedo tirar el dinero.;Invierto los 2.000â‚¬ en publicidad. Sin gasolina el coche no anda. Asumo el riesgo de perderlo a cambio de la posibilidad de crecer. Mentalidad de abundancia.;achievement 4 | locus_control 3 | emotional_stability -1;"Guardo el dinero. ""Mejor pÃ¡jaro en mano"". La incertidumbre econÃ³mica me paraliza y prefiero tener colchÃ³n. Mentalidad de escasez.";ambiguity_tolerance 1;Aprendo a hacer publicidad yo mismo con cursos baratos e invierto solo 500â‚¬ para probar. Minimizo riesgo pero actÃºo.;emotional_stability 2 | autonomy 2 | risk_propensity -1;Contrato a un experto a comisiÃ³n. Si Ã©l vende, yo pago. Intento trasladar el riesgo a otro.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;22;El TÃ­tulo Universitario;Un cliente potencial te pide tu tÃ­tulo universitario o certificaciones oficiales. TÃº eres autodidacta y sabes mÃ¡s que nadie, pero no tienes el papel. Sientes que vas a perder el trabajo por burocracia.;"Les digo la verdad: ""No tengo tÃ­tulo, pero mira mi portfolio"". Defiendo mi valÃ­a por resultados, no por tÃ­tulos. Si no me quieren, no son para mÃ­.";self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;"Me saco una certificaciÃ³n rÃ¡pida online este fin de semana para tener ""un papel"" que enseÃ±ar. Cumplo el trÃ¡mite burocrÃ¡tico.";innovativeness 3 | self_efficacy 1 | risk_propensity 1 | achievement -1;"Miento diciendo que lo tengo pero ""no lo encuentro"" o estÃ¡ en trÃ¡mite, esperando que se olviden. Riesgo de ser pillado.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Les ofrezco hacer una prueba tÃ©cnica gratuita para demostrar que sÃ© hacerlo. Sustituyo el tÃ­tulo por hechos.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;23;Salud Postural;Te duele la espalda y las muÃ±ecas de estar 10 horas al ordenador en una silla de cocina. Una silla ergonÃ³mica buena cuesta 600â‚¬. Te parece un robo.;Compro la silla de 600â‚¬. Mi cuerpo es mi herramienta de trabajo. Si yo me rompo, el negocio se para. InversiÃ³n en salud.;emotional_stability 3 | risk_propensity 3 | innovativeness 2 | self_efficacy 1 | achievement -1 | locus_control -1;"Sigo con la silla mala. ""Ya la comprarÃ© cuando gane mÃ¡s"". Priorizo el dinero sobre mi bienestar fÃ­sico. Cortoplacismo.";achievement 3 | emotional_stability -1;Me apunto al gimnasio para fortalecer la espalda en vez de comprar la silla. SoluciÃ³n activa.;achievement 4 | emotional_stability -1;Compro una silla barata de 100â‚¬ que parece buena pero no lo es. Parche temporal que acabarÃ¡ saliendo caro.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;24;El CopiÃ³n;Descubres que otro freelance te ha copiado los textos de tu web y tu propuesta de servicios casi palabra por palabra. Te hierve la sangre.;Le escribo amenazando con acciones legales si no lo quita en 24h. Defiendo mi propiedad intelectual con agresividad. Tolerancia cero.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;"Lo ignoro. ""Si me copian es que voy delante"". Me centro en seguir innovando. No gasto energÃ­a en mediocres.";self_efficacy 2 | achievement 4 | ambiguity_tolerance 2 | risk_propensity -1;Le expongo pÃºblicamente en redes sociales para avergonzarle. Busco el linchamiento digital del copiÃ³n.;ambiguity_tolerance 1;Cambio mis textos para que sean mejores y dejarle a Ã©l con la versiÃ³n vieja. Uso la rabia para mejorar.;innovativeness 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;25;El Networking Forzado;"Te invitan a una cena de emprendedores. Odias esos eventos, te sientes incÃ³modo y falso. Pero sabes que ""hay que estar"".";Voy y me obligo a hablar con 5 personas nuevas. Salgo de mi zona de confort porque es parte del trabajo. Disciplina social.;innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;No voy. Me quedo en casa trabajando o descansando. No creo en las relaciones forzadas. Respeto mi naturaleza introvertida.;autonomy 3 | innovativeness -1;Voy pero me quedo en una esquina con el mÃ³vil o hablando con quien ya conozco. Cumplo presencialmente pero no socialmente.;ambiguity_tolerance 1;Busco eventos online donde pueda relacionarme sin la presiÃ³n fÃ­sica. Adapto el networking a mi estilo.;innovativeness 3 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;26;Delegar lo TÃ©cnico;Tienes demasiado trabajo tÃ©cnico. PodrÃ­as contratar a un junior para que haga lo bÃ¡sico y tÃº dedicarte a vender y dirigir. Pero te da miedo que lo haga peor que tÃº.;Contrato al junior. Asumo que al principio lo harÃ¡ peor, pero le enseÃ±arÃ©. Necesito escalar y dejar de ser el cuello de botella.;self_efficacy 2 | locus_control 2 | ambiguity_tolerance -1;"Sigo haciÃ©ndolo yo todo. ""Nadie lo hace como yo"". Prefiero trabajar 12 horas y asegurar la calidad que delegar. Artesano esclavo.";ambiguity_tolerance 1 | self_efficacy -2;Contrato a un senior caro para no tener que enseÃ±arle. Gano menos margen pero duermo tranquilo.;ambiguity_tolerance 1;Automatizo todo lo que pueda con software para no tener que contratar personas. ConfÃ­o en las mÃ¡quinas antes que en la gente.;autonomy 2 | innovativeness -1;;
AUTOEMPLEO;27;La JubilaciÃ³n del AutÃ³nomo;Te das cuenta de que tu pensiÃ³n de autÃ³nomo serÃ¡ ridÃ­cula. Tienes que ahorrar tÃº mismo para el futuro, pero ahora vas justo de dinero.;"Empiezo a ahorrar el 10% de mis ingresos pase lo que pase. Me pago a mÃ­ mismo primero. El ""Yo del futuro"" me lo agradecerÃ¡.";locus_control 3 | innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;"No ahorro nada. ""Ya vendrÃ¡n tiempos mejores"". Vivo al dÃ­a y confÃ­o en que el negocio explotarÃ¡ en el futuro. Optimismo peligroso.";ambiguity_tolerance 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;Invierto en el negocio para que crezca y valga dinero al venderlo. Mi empresa es mi plan de pensiones.;achievement 4 | risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Me busco un plan de pensiones privado barato para cumplir el expediente, aunque meta poco dinero.;achievement 4 | emotional_stability -1;;
AUTOEMPLEO;28;Feedback Negativo;"Un cliente te dice que tu trabajo no le gusta nada. ""Esto no vale lo que cobras"". Te sientes hundido y atacado.";Respiro, escucho, pregunto detalles objetivos y ofrezco soluciones. Separo mi ego de mi trabajo. Profesionalidad estoica.;emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Me pongo a la defensiva y le digo que no tiene criterio. Discuto con el cliente. Mi ego artÃ­stico estÃ¡ herido.;ambiguity_tolerance 1;Me deprimo, pienso que soy un fraude y me paso dos dÃ­as sin trabajar. SÃ­ndrome del impostor agudo.;ambiguity_tolerance 1;Le devuelvo el dinero inmediatamente para que se calle y se vaya. Compro mi paz y evito el conflicto.;emotional_stability 3 | risk_propensity -1;;
AUTOEMPLEO;29;Trabajar en Festivos;Es Semana Santa. Todos tus amigos se van de viaje. TÃº tienes trabajo acumulado. La tentaciÃ³n de irte es enorme, pero el deber llama.;"Me quedo trabajando. ""Sarna con gusto no pica"". Aprovecho que el mundo para para adelantar. El sacrificio es el precio de la libertad futura.";autonomy 3 | innovativeness -1 | emotional_stability 2;Me voy con ellos. La vida son dos dÃ­as. Ya trabajarÃ© el doble a la vuelta. Priorizo vivir experiencias.;innovativeness 3 | self_efficacy 1 | achievement -1;"Trabajo por las maÃ±anas en el destino de vacaciones. Soy ""NÃ³mada Digital"" a medias. Intento tenerlo todo.";locus_control 3 | innovativeness 2 | self_efficacy 1 | emotional_stability -1 | achievement -1;Me quedo pero trabajo a medio gas, enfadado y mirando Instagram. Ni descanso ni produzco.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;30;El Espacio de Trabajo;Trabajas en la mesa del comedor. Tienes que recoger todo cada vez que comes. Tu familia se queja. Necesitas un despacho, pero implica mudarte a una casa mÃ¡s cara.;Me mudo a una casa con una habitaciÃ³n extra. Aumento mis costes fijos personales para mejorar mi negocio. Apuesta arriesgada.;risk_propensity 3 | self_efficacy 1 | locus_control -1 | emotional_stability -1;Sigo en el comedor. Ahorro dinero y me aguanto las quejas. La incomodidad es el motor para trabajar mÃ¡s rÃ¡pido.;ambiguity_tolerance 3 | achievement -1;Alquilo un trastero o local barato sin ventanas cerca de casa para tener un zulo donde concentrarme.;innovativeness 3 | self_efficacy 1 | achievement -1;Pongo un biombo en el salÃ³n para separar visualmente. SoluciÃ³n estÃ©tica que no arregla el problema de fondo.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;31;Vender a Puerta FrÃ­a;No entran clientes. Tienes que salir a vender. Llamar por telÃ©fono, enviar emails a desconocidos. Te aterra el rechazo.;"Me pongo a llamar. Me trago el miedo y hago 10 llamadas al dÃ­a. La venta es estadÃ­stica. Cuantos mÃ¡s ""no"", mÃ¡s cerca del ""sÃ­"".";risk_propensity 3 | self_efficacy 2 | ambiguity_tolerance 2 | emotional_stability -1 | locus_control -1;"No llamo. Me quedo ""mejorando la web"" o ""haciendo tarjetas"". Tareas de refugio para no enfrentar la realidad de la venta.";ambiguity_tolerance 1;Contrato a un comercial a comisiÃ³n para que llame por mÃ­. Intento que otro haga el trabajo sucio.;self_efficacy 2 | ambiguity_tolerance 1 | achievement -1;Hago spam masivo por email (ilegal) para no tener que hablar con nadie. EvitaciÃ³n tecnolÃ³gica.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;;
AUTOEMPLEO;32;El Cliente Grande que Paga Tarde;Una multinacional quiere contratarte. Paga muy bien, pero a 90 o 120 dÃ­as (confirming). Tienes que financiarte tÃº 3 meses.;Acepto. Es un cliente de prestigio y el dinero acabarÃ¡ llegando. Voy al banco a pedir pÃ³liza de crÃ©dito. Juego en grandes ligas.;achievement 4 | ambiguity_tolerance 2 | emotional_stability -1;"Rechazo. ""Yo no soy un banco"". Solo trabajo con quien paga al contado o a 30 dÃ­as. Mi liquidez es sagrada.";autonomy 3 | innovativeness -1 | emotional_stability 2;Negocio un pronto pago con descuento. Les ofrezco un 5% de rebaja si me pagan en 10 dÃ­as.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance -1 | achievement -1;Acepto y pido prestado a la familia para aguantar los 3 meses. Riesgo personal alto.;risk_propensity 2 | self_efficacy 1 | locus_control -1 | emotional_stability -1;;
AUTOEMPLEO;33;La Rutina Asfixiante;Todos los dÃ­as son iguales. Te levantas, trabajas, comes, trabajas, duermes. Sientes que eres un hÃ¡mster en la rueda. Has perdido la pasiÃ³n.;Cambio mi rutina. Me obligo a salir, hacer deporte a mediodÃ­a o trabajar desde sitios nuevos. Rompo el bucle conscientemente.;emotional_stability 3 | innovativeness 3 | self_efficacy 1 | risk_propensity -1 | achievement -1;"Sigo igual. ""Es lo que hay"". La vida adulta es aburrida y hay que facturar. ResignaciÃ³n estoica.";achievement 4 | emotional_stability -1;Me busco un hobby apasionante fuera del trabajo para compensar el aburrimiento laboral.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Empiezo a mirar ofertas de empleo para cambiar de aires radicalmente. FantasÃ­a de escape.;innovativeness 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;34;Colaborar con la Competencia;Te sale un proyecto muy grande. Necesitas ayuda. Â¿Llamas a otro freelance que hace lo mismo que tÃº (competencia) para colaborar?;Le llamo. Creo en la abundancia. Hoy por ti, maÃ±ana por mÃ­. Juntos somos mÃ¡s fuertes y podemos coger proyectos grandes.;self_efficacy 2 | ambiguity_tolerance 3 | achievement 3 | risk_propensity -1;No le llamo. Me da miedo que me robe el cliente. Prefiero hacerlo solo reventÃ¡ndome a trabajar o decir que no.;autonomy 3 | innovativeness -1 | emotional_stability 2;Le llamo pero le hago firmar un contrato de confidencialidad y no competencia leonino. Colaboro con armadura.;ambiguity_tolerance 1;Subcontrato a alguien peor que yo para que no brille mÃ¡s. Mantengo mi estatus de experto.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;35;El Precio de la Libertad;Un mes ganas 5.000â‚¬, el siguiente 0â‚¬. La incertidumbre te genera ansiedad y no duermes bien. Tu pareja te dice que busques algo estable.;Aguanto la incertidumbre. Es el precio de la libertad. Aprendo a gestionar mis emociones y mi ahorro. Soy dueÃ±o de mi vida.;ambiguity_tolerance 3 | autonomy 3 | locus_control 2 | achievement -1;Busco empleo. No valgo para esta angustia. Prefiero un sueldo bajo pero seguro que este sinvivir. Priorizo la paz.;ambiguity_tolerance 1;Busco un cliente recurrente (iguala) que me cubra el fijo, aunque sea aburrido, para tener una base. Estabilizo el barco.;innovativeness 3 | self_efficacy 1 | achievement -1;Me tomo pastillas para dormir y sigo adelante. Tapo el sÃ­ntoma, no el problema.;ambiguity_tolerance 2 | achievement -1;;
AUTOEMPLEO;36;Derecho a la DesconexiÃ³n;Es domingo. Te llega un email de un cliente. Tu mÃ³vil notifica. Â¿Lo lees? Â¿Contestas?;No lo leo. El domingo es sagrado. Apago notificaciones. Educo al cliente con mi silencio. MaÃ±ana a las 9:00 responderÃ©.;autonomy 3 | achievement 4 | emotional_stability 3 | innovativeness -1;"Lo leo y contesto. ""El cliente agradecerÃ¡ la rapidez"". Soy esclavo de la inmediatez y me da miedo parecer lento.";risk_propensity -1 | emotional_stability 2 | autonomy 1;Lo leo pero no contesto (lo programo para el lunes). Me quedo con la carga mental de saber el problema pero disimulo.;ambiguity_tolerance 1;"Contesto diciendo ""Lo miro el lunes"". Marco territorio pero demuestro que estoy ahÃ­.";self_efficacy 2 | emotional_stability 1 | ambiguity_tolerance -1;;
AUTOEMPLEO;37;Despido de Cliente;"Tienes un cliente que paga, pero te cae mal, te quita energÃ­a y no te gusta su proyecto. Â¿Le ""despides""?";Le despido. La vida es muy corta para trabajar con gente que no soporto. Dejo hueco para cosas mejores. Limpieza energÃ©tica.;autonomy 3 | risk_propensity 3 | self_efficacy 1 | innovativeness -1 | locus_control -1;"Sigo con Ã©l. ""El dinero no tiene sentimientos"". Soy un profesional y cobro por trabajar, no por hacer amigos. Aguanto.";ambiguity_tolerance 2 | achievement -1;Le subo el precio hasta que se vaya Ã©l (o pague tanto que me compense). Estrategia pasiva.;innovativeness 3 | self_efficacy 1 | achievement -1;Le derivo a otro compaÃ±ero (a cambio de comisiÃ³n o no) para quitÃ¡rmelo de encima elegantemente.;innovativeness 3 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;38;Actualizar el Portfolio;"Tu web tiene trabajos de hace 3 aÃ±os. No te representan. DeberÃ­as actualizarla, pero ""en casa del herrero, cuchillo de palo"".";Bloqueo una semana sin clientes para renovar mi web. Es mi escaparate y debe estar perfecto. InversiÃ³n en mÃ­ mismo.;ambiguity_tolerance 1;Lo dejo estar. Si ya tengo clientes, Â¿para quÃ© cambiar? La inercia puede mÃ¡s que la mejora. ProcrastinaciÃ³n.;risk_propensity 1 | emotional_stability -1;Voy subiendo cosas a Instagram que es mÃ¡s rÃ¡pido y dejo la web morir. SoluciÃ³n Ã¡gil.;innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;Pago a otro profesional para que me haga la web. Me convierto en cliente. La Ãºnica forma de que salga.;self_efficacy 2 | risk_propensity 3 | emotional_stability 1 | ambiguity_tolerance -1 | locus_control -1;;
AUTOEMPLEO;39;Trabajar Gratis por Visibilidad;"Te ofrecen una charla o colaboraciÃ³n en un evento importante. No pagan, pero ""habrÃ¡ gente importante"". Â¿Vas?";Voy. Es marketing y branding. La visibilidad atrae oportunidades. Siembro para recoger. Generosidad estratÃ©gica.;ambiguity_tolerance 3 | self_efficacy 1 | risk_propensity 2 | achievement -1 | locus_control -1;"No voy. ""La visibilidad no paga el alquiler"". Si ellos cobran entrada, yo cobro por hablar. Dignidad profesional.";achievement 4 | self_efficacy 1 | emotional_stability 2 | risk_propensity -1;Voy pero vendo mis servicios descaradamente en la charla. Si no me pagan, yo hago mi anuncio. Cobro en leads.;self_efficacy 1 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -1;Pido al menos que me cubran gastos y me den la grabaciÃ³n del vÃ­deo. Negocio mÃ­nimos.;self_efficacy 2 | achievement 3 | emotional_stability 1 | ambiguity_tolerance -1;;
AUTOEMPLEO;40;El Siguiente Nivel;Llevas 5 aÃ±os de freelance. Te va bien, pero has tocado techo de facturaciÃ³n (vendes tu tiempo). Â¿QuÃ© haces?;Monto agencia. Contrato gente y dejo de producir para gestionar. Paso de autoempleado a empresario. Riesgo y crecimiento.;achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;"Subo precios radicalmente. Me convierto en un ""boutique"" premium. Trabajo menos, gano mÃ¡s. Excelencia.";achievement 3 | emotional_stability -1;Me quedo como estoy. Soy feliz, gano suficiente y no quiero lÃ­os de personal. El crecimiento no es obligatorio.;ambiguity_tolerance 1;Creo productos digitales escalables. Busco ingresos desacoplados del tiempo. El santo grial.;innovativeness 3 | autonomy 2 | self_efficacy 1 | achievement -1;;
SOCIAL;1;DonaciÃ³n TÃ³xica;"Tu ONG estÃ¡ sin fondos y al borde del cierre. Una multinacional con mala fama (petrÃ³leo o tabaco) te ofrece 50.000â‚¬ de donaciÃ³n. Sabes que es ""Greenwashing"" para limpiar su imagen, pero con ese dinero salvas tu proyecto y a 500 familias un aÃ±o entero.";Acepto el dinero. El fin justifica los medios. Me tapo la nariz y cojo el cheque. Mi prioridad son las familias, no mi pureza moral.;achievement 4 | emotional_stability -1;Rechazo la donaciÃ³n. Mi credibilidad es mi Ãºnico activo. Si acepto dinero sucio, mis socios y voluntarios se irÃ¡n. Morimos con dignidad.;emotional_stability 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -1;Acepto el dinero pero intento ocultar su logo o minimizar su presencia pÃºblica. Juego al gato y al ratÃ³n con su departamento de marketing.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Les propongo que donen a travÃ©s de una fundaciÃ³n tercera anÃ³nima para que no se vincule su marca a la mÃ­a. Busco la trampa legal.;innovativeness 3 | self_efficacy 1 | emotional_stability 1 | achievement -1;;
SOCIAL;2;El Dilema del Financiador;Una Gran FundaciÃ³n ofrece una inyecciÃ³n de fondos vital, pero exige imponer mÃ©tricas de 'eficiencia' cuantitativa que ignoran la calidad humana de vuestra intervenciÃ³n.;Acepto los fondos. Sin recursos no hay ayuda. Maquillaremos los informes para cumplir sus KPI's mientras hacemos el trabajo real por debajo.;ambiguity_tolerance 3 | achievement -1;Rechazo la donaciÃ³n. Esa lÃ³gica mercantilista destruye el propÃ³sito de la ONG. Seguiremos precarios pero libres.;achievement 3 | emotional_stability -1;Negocio un modelo hÃ­brido: acepto menos dinero a cambio de imponer nosotros los indicadores de Ã©xito social.;self_efficacy 2 | emotional_stability 2 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -1;"Busco ""Pro Bono"" (trabajo gratis) de empresas grandes. Intento conseguir profesionales prestados sin pagar, mendigando horas corporativas.";innovativeness 3 | self_efficacy 2 | achievement -1;;
SOCIAL;3;La TiranÃ­a de las MÃ©tricas;Un gran financiador internacional te pide mÃ©tricas exactas de impacto (SROI) para darte una subvenciÃ³n. Tu trabajo es acompaÃ±amiento emocional y es difÃ­cil de medir en nÃºmeros. Si no das un Excel perfecto, no hay dinero.;"Me invento una mÃ©trica o extrapolo datos de forma muy creativa para cumplir el expediente. ""Si quieren nÃºmeros, les darÃ© nÃºmeros"". Maquillo la realidad.";achievement 3 | emotional_stability -1;Les digo que lo nuestro no se mide en Excel y les invito a venir a verlo en persona. ConfÃ­o en la fuerza de la realidad humana y renuncio al dato frÃ­o.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Dedico el 30% del tiempo del equipo a rellenar excels y encuestas en vez de ayudar a gente, para cumplir con la burocracia exigida.;ambiguity_tolerance 1 | self_efficacy -2;"Contrato a una consultora externa para que haga el informe ""bonito"" y nos valide. Gasto dinero de ayuda en burocracia para conseguir mÃ¡s dinero.";self_efficacy 2 | ambiguity_tolerance -1;;
SOCIAL;4;El Beneficiario Conflictivo;Ayudas a jÃ³venes en riesgo de exclusiÃ³n. Uno de ellos ha robado material de la oficina y agredido verbalmente a un compaÃ±ero. Las normas del centro dicen expulsiÃ³n inmediata, pero si le echas, volverÃ¡ a la calle y se perderÃ¡ para siempre.;Le expulso. Las normas son para todos. Si le perdono, pierdo la autoridad ante el resto del grupo y pongo en peligro al equipo.;emotional_stability 3 | achievement 4 | risk_propensity -1;Le doy otra oportunidad bajo vigilancia estricta. Mi misiÃ³n es salvar a los casos difÃ­ciles, no solo a los fÃ¡ciles. Asumo el riesgo de seguridad.;ambiguity_tolerance 3 | locus_control 3 | autonomy 2 | achievement -1;"Le cambio de centro o programa para ""esconder"" el problema sin echarle a la calle. Patada hacia adelante administrativa.";ambiguity_tolerance 1;Hago una asamblea con todos los jÃ³venes para que decidan ellos quÃ© hacer con su compaÃ±ero. Democratizo la justicia y la responsabilidad.;locus_control 2 | self_efficacy -1;;
SOCIAL;5;Sueldo del Fundador;"Llevas 2 aÃ±os sin cobrar, viviendo de ahorros. La ONG empieza a tener ingresos. Â¿Te pones un sueldo de mercado (40k) o un sueldo de supervivencia (15k)? Algunos donantes critican que en las ONGs se cobre ""tanto"".";"Me pongo sueldo de mercado. ""Si yo no estoy bien, el proyecto no funciona"". No soy un mÃ¡rtir, soy un profesional del sector social y valgo dinero.";locus_control 3 | emotional_stability -1;Sigo con sueldo de miseria o cero. Quiero que cada euro vaya a la causa. Mi sacrificio es mi aval moral ante los donantes y voluntarios.;ambiguity_tolerance 1;"Me pongo un sueldo bajo pero me paso gastos personales (coche, casa, comidas) a la ONG para compensar. ""Contabilidad creativa"".";emotional_stability -1;"Busco un trabajo a media jornada en una empresa privada y llevo la ONG por las tardes. Me convierto en ""hÃ©roe de fin de semana"" agotado.";autonomy 2 | innovativeness -1;;
SOCIAL;6;Alianza con el Enemigo;Una ONG grande y muy burocrÃ¡tica (la competencia) te ofrece absorber tu proyecto. PerderÃ¡s tu marca, tu nombre y tu agilidad, pero tu proyecto tendrÃ¡ recursos ilimitados y llegarÃ¡ a mÃ¡s gente.;Acepto. El ego no importa, importa la misiÃ³n. Si con ellos llegamos a mÃ¡s gente, mi nombre da igual. Me disuelvo en la estructura.;emotional_stability 3 | achievement 3 | risk_propensity -1;Rechazo. Ellos son dinosaurios ineficientes. Se comerÃ¡n el dinero en sueldos directivos y no llegarÃ¡ a la calle. PequeÃ±o es hermoso y Ã¡gil.;autonomy 3 | innovativeness -1 | emotional_stability 2;"Negocio una ""federaciÃ³n"". Mantenemos marcas separadas pero compartimos servicios centrales. Intento tener lo mejor de los dos mundos.";self_efficacy 2 | innovativeness 2 | emotional_stability 2 | ambiguity_tolerance -1 | achievement -1;"Les pido dinero a cambio de ""asesorarles"" y transferirles mi know-how pero sin fusionarnos. Intento sacar recursos sin perder libertad.";autonomy 2 | achievement 2 | innovativeness -1;;
SOCIAL;7;El PolÃ­tico en la Foto;Un polÃ­tico local quiere venir a hacerse la foto a tu comedor social en plena campaÃ±a electoral. Te promete una subvenciÃ³n si le recibes bien y le dejas hablar. Te cae fatal su partido y sus polÃ­ticas.;"Le recibo con alfombra roja. ""Si hay foto, hay dinero"". Soy pragmÃ¡tico. Uso al polÃ­tico igual que Ã©l me usa a mÃ­. El dinero es para los usuarios.";achievement 4 | emotional_stability -1;"Le cierro la puerta. ""AquÃ­ no se hace polÃ­tica con la pobreza"". Mantengo mi independencia a costa de perder la ayuda y ganar un enemigo.";emotional_stability 3 | autonomy 3 | risk_propensity -1 | self_efficacy -2;Le dejo venir pero no salgo yo en la foto. Mando a un voluntario o socio. Cobro el precio polÃ­tico pero salvo mi imagen personal.;innovativeness 2 | self_efficacy 1 | achievement -1;Aprovecho la visita para leerle un manifiesto crÃ­tico delante de las cÃ¡maras y dejarle en evidencia. Activismo de guerrilla arriesgado.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;;
